business_name,inspection_score,Year,NumberofLocations,Weekend
ROMIG MIDDLE SCHOOL,100,2009,37,False
SUSITNA ELEMENTARY SCHOOL,99,2016,41,False
MOMMA O'S SEAFOOD,83,2016,26,False
PITA PIT,97,2016,15,False
SERVICE HIGH SCHOOL,100,2019,42,False
BARTLETT HIGH SCHOOL,93,2016,59,False
H2OASIS INDOOR WATERPARK - SPLASH,100,2006,60,False
DOUBLE MUSKY INN BAR,93,2006,15,False
SHELL - EAGLE RIVER A & W,94,2001,33,False
GRANNY B'S CAFE,92,2009,61,False
49TH STATE BREWERY - BAR,96,2016,3,False
CARRS #1805 - RETAIL FISH,94,2002,30,False
AWAIC,89,2007,50,False
SOUTHSIDE GRILL,99,2015,70,False
MCDONALD'S,100,2015,646,False
FRED MEYER - DELI,95,2009,189,False
FIREWEED CHEVRON TNI,100,2004,22,False
SARA'S SANDWICHES,100,2005,48,False
"BARNES & NOBLE BOOKSELLERS, INC",88,2007,36,False
SIDE STREET ESPRESSO,99,2009,16,False
CARRS #520 - MEAT,100,2016,24,False
HOLIDAY STATIONSTORE #628,94,2004,41,False
EAGLE RIVER HIGH SCHOOL,96,2005,32,False
SUBWAY OF ALASKA #4803,88,2009,53,False
FRED MEYER - DELI,100,2001,189,False
NORTHERN LIGHTS ESPRESSO CAFE,91,2016,27,False
DENNY'S,87,2006,111,False
SOUPER BOWL,94,2006,59,False
LAS MARGARITAS,90,2007,54,False
CARRS #2628 - ORIENT EXPRESS,95,2006,37,False
CARRS #1805 - GROCERY,91,2006,42,False
CARRS #1809 - RETAIL MEAT,98,2016,21,False
NORTHSTAR RESIDENTIAL,96,2019,5,False
TRAILSIDE ELEMENTARY SCHOOL,100,2019,38,False
APA GROCERIES,96,2007,47,False
"NEW CENTRAL MARKET, THE",92,2008,55,False
ESPRESSO ESPRESSIONS CAFE & EATERY,82,2009,110,False
GOLDEN DONUTS #2,93,2006,53,False
PROVIDENCE TRANSITIONAL CARE CENTER (PTCC),91,2015,7,False
CARRS #1817 - DELI,93,2005,72,False
CARRS #2628 - RETAIL MEAT,100,2007,19,False
CARTEE COMPLEX CONCESSION (S),93,2016,15,True
MILLENIUM HOTEL - FLYING MACHINE,71,2006,123,False
"BLAINES ART, INC",97,2015,8,False
CABO COFFEE MULDOON,89,2016,15,False
CARRS #1813 - SALAD BAR,100,2009,52,False
HANSHEW MIDDLE SCHOOL,100,2019,40,False
DON JOSE'S MEXICAN REST/BAR,96,2015,30,False
CHUGIAK HIGH SCHOOL,97,2017,42,False
"HILLCREST CHILDREN'S CTR., INC",88,2017,74,False
ANCHORAGE COMFORT INN SNACKBAR,93,2016,41,False
HAMBURGER HAVEN,76,2016,129,False
FIRETAP RESTAURANT & ALEHOUSE,100,2015,23,False
GOLDEN GATE,98,2004,67,False
FIREWEED CHEVRON TNI - SNACK BAR,100,2004,34,False
PARACHUTE MINISTRIES DBA PARACHUTES TEEN CLUB & RESOURCE CENTER,100,2018,4,False
MCDONALD'S,99,2006,646,False
BEAR MOUNTAIN GRILL,80,2007,81,False
SICILY'S PIZZA,89,2017,323,False
SICILY'S PIZZA,77,2015,323,False
UNCLE JOE'S PIZZERIA #4,91,2005,40,False
POPEYES CHICKEN AND BISCUITS,82,2009,153,False
GOLDEN GATE,95,2009,67,False
MILLENIUM HOTEL - FLYING MACHINE,82,2008,123,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,100,2007,34,False
ORION SCHOOL,100,2017,38,False
FIREWEED CHEVRON TNI,95,2000,22,False
JALAPENOS MEXICAN RESTAURANT,100,2000,104,False
NORTH STAR HOSPITAL,96,2019,40,False
I.H.O.P.,85,2018,208,False
GALLO'S MEXICAN RESTAURANT,86,2009,274,False
CARRS #2628 - DELI,93,2016,48,False
FRUITLAND FRESH #2,91,2015,37,False
OUTBACK STEAKHOUSE REST.,91,2004,124,False
WILLOW CREST ELEMENTARY SCHOOL,100,2018,37,False
PERK-UP ESPRESSO,99,2017,70,False
SERRANO'S MEXICAN GRILL,88,2016,56,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,90,2008,34,False
LA CABANA BAR,100,2000,25,False
COSTCO #63 - PIZZA & DELI,97,2006,37,False
SICILY'S PIZZA,88,2004,323,False
DRAGON RESTAURANT,82,2005,191,False
ORION SCHOOL,100,2007,38,False
MOTOR MOCHA #3,94,2016,58,False
SULLIVAN ARENA - NORTH MAIN,94,2002,30,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,90,2008,34,False
JEWEL LAKE TASTEE FREEZ,91,2007,65,False
CAMP FIRE - GOVERNMENT HILL,100,2002,32,False
CARRS #1805 - RETAIL FISH,100,2016,30,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,88,2007,34,False
COLLEGE GATE ELEMENTARY SCHOOL,100,2000,38,False
CAMP FIRE - NUNAKA VALLEY,99,2018,43,False
HILLTOP SKI AREA,97,2007,55,False
CHINA LIGHTS ORIENTAL CUISINE LLC,100,2004,178,False
SUBWAY OF ALASKA #19605,93,2009,49,False
GALLO'S MEXICAN RESTAURANT,79,2018,274,False
"ALASKA CLUB WEST, THE - SNACK BAR",90,2016,40,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,98,2019,34,False
MOOSE A'LA MODE,91,2019,10,False
DRAGON RESTAURANT,75,2006,191,False
CARRS #1817 - GROCERY,100,2017,26,False
CARRS #1807 - GROCERY,97,2018,36,False
FAT PTARMIGAN MANAGMENT CO,88,2017,19,False
BEAR MOUNTAIN GRILL,80,2007,81,False
CARRS #1805 - ORIENT EXPRESS,100,2007,75,False
CAMP FIRE - OCEAN VIEW,100,2007,26,False
TACO KING IV,93,2016,41,True
TUDOR ELEMENTARY SCHOOL,100,2017,39,False
BAHAY KUBO RESTAURANT,91,2016,19,False
HOLIDAY STATION STORE #601 SNACK,83,2016,52,False
MEARS MIDDLE SCHOOL,100,2018,39,False
CARRS #1817 - DELI,98,2017,72,False
MOOSE A'LA MODE,91,2019,10,False
CARRS #1813 - DELI,94,2007,68,False
AFC SUSHI #18 @ FRED MEYER #18,88,2009,51,False
BRIGHT BEGINNINGS ELC-EAGLE RIVER,100,2015,69,False
CENTER CAFE,88,2008,90,False
THAI GARDEN,95,2009,62,False
"HILLCREST CHILDREN'S CTR., INC",92,2006,74,False
OIL & VINEGAR,89,2018,10,False
MILLENIUM HOTEL - FLYING MACHINE,89,2009,123,False
CAPRI PIZZA,95,2007,28,False
CAPTAIN COOK - POOL,100,2003,26,False
SUBWAY OF ALASKA #3379,86,2007,55,False
BONIFACE CHEVRON FOOD MART,95,2001,23,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,95,2007,34,False
"ALASKA CLUB SOUTH, THE",100,2001,54,False
STARBUCKS-TICKET COUNTER,94,2006,31,False
"ALASKA CLUB HOT TUB, THE",100,2009,50,False
SERRANO'S MEXICAN GRILL,88,2016,56,False
"PERFECT CUP PLUS, THE",99,2002,91,False
PLAYER'S CHOICE BINGO,90,2000,36,False
GOLDEN CORRAL,90,2015,114,False
HOLIDAY STATION STORE #601 SNACK,83,2016,52,False
DING HOW RESTAURANT,72,2007,196,False
MCDONALD'S,100,2007,646,False
CARRS #1812 - BAKERY,99,2016,8,False
PHO VIETNAM #4,84,2016,23,False
HOLIDAY STATIONSTORE  #632,89,2006,30,False
HOMEWOOD SUITES ANCHORAGE -SPA,100,2017,16,False
DOWNTOWN SOUP KITCHEN,91,2017,9,False
PAPA JOHN'S PIZZA,91,2004,83,False
LEROY'S FAMILY RESTAURANT LLC,84,2016,48,False
ARBY'S,100,2017,128,False
CROSTINI CAFE,97,2016,53,False
DAVID GREEN GROUP J.V.,95,2016,7,False
PICCOLINO'S RESTAURANTS INC,85,2016,42,False
SICILY'S PIZZA,94,2005,323,False
SUBWAY OF ALASKA #14372,94,2007,62,False
SWEET PINK PEPPER,79,2007,154,False
VFW POST 9785,93,2005,50,False
BROTHER FRANCIS SHELTER,97,2016,12,False
BETHEL CAFE,96,2017,9,False
KINLEY'S RESTAURANT & BAR INC,79,2005,71,False
LUIGI'S PIZZA,100,2015,117,False
CHUGIAK HIGH SCHOOL,100,2009,42,False
RED ROBIN,91,2016,26,False
LOS ARCOS RESTAURANT,95,2018,79,False
PETROLEUM CLUB OF ANCHORAGE,94,2005,68,False
DIMOND CENTER HOTEL - BREAKFAST BAR,100,2003,23,False
PIZZA PLAZA,85,2008,90,False
ORIENTAL SHOPPING CENTER - DELI,85,2016,19,False
BOMBAY DELUXE,75,2007,120,False
AFC SUSHI #11 @ FRED MEYER,94,2003,29,False
"BURGERS, WINGS & THINGS",93,2008,43,False
"ALASKA CLUB HOT TUB, THE",100,2003,50,False
POLAR BAR,96,2017,28,False
SPRING HILL ELEM CAFETERIA,100,2002,37,False
I.H.O.P.,96,2009,208,False
ANCHORAGE COMFORT INN - POOL,100,2001,40,False
BRIGHT BEGINNINGS EARLY LEARNING,84,2005,134,False
PEGGYS RESTAURANT,88,2004,86,False
NORTH STAR HOSPITAL,96,2019,40,False
VILLAGE INN #2,98,2002,81,False
SUBWAY #34109,99,2006,27,False
HAMBURGER HAVEN,85,2007,129,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,99,2002,34,False
KINLEY'S RESTAURANT & BAR INC,100,2004,71,False
CAMP FIRE - ROGERS PARK,100,2006,26,False
BEAR VALLEY ELEMENTARY,100,2006,38,False
HOLIDAY STATIONSTORE #611 SNACKBAR,95,2000,31,False
BLACK BEAR COFFEE COMPANY,85,2018,55,False
WILLIWAW ELEMENTARY SCHOOL,100,2006,38,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,88,2007,34,False
"ALASKA CLUB WEST, THE - SNACK BAR",97,2007,40,False
TABLE 6 BAR AND GRILL,87,2015,23,False
TABLE 6 -BAR,98,2015,7,False
LUIGI'S PIZZA,70,2005,117,False
WAL-MART SUPERCENTER #2188 - BAKERY,93,2017,16,False
KINCAID ELEMENTARY,100,2009,38,False
5TH AVENUE DELI,88,2007,70,False
FRED MEYER - STARBUCKS,100,2009,82,False
MCDONALD'S,94,2018,646,False
ANCHORAGE CHRISTIAN PRESCHOOL,100,2016,48,False
AFC SUSHI #11 @ FRED MEYER,100,2016,29,False
HOST COMMISSARY,97,2005,48,False
CHUGIAK EAGLE RIVER SENIOR CENTER - AL,91,2016,30,False
NAPOLI'S PIZZA,77,2008,77,False
BPX EXPLORATION CAFE,100,2008,43,False
"FLYING DUTCHMAN PASTRY SHOP, THE",95,2007,37,False
FRED MEYER - DELI,87,2002,189,False
WENDY'S #2,97,2007,59,False
BIRCHWOOD ELEMENTARY SCHOOL,100,2008,37,False
88TH ST PIZZA,95,2006,43,False
UAA - CREEKSIDE COMMONS,92,2009,63,False
COSTCO WHOLESALE #63 - PROCESSOR,100,2015,24,False
CAPTAIN COOK - FLETCHER'S BAR,92,2017,24,False
DAMI,77,2007,103,False
O'MALLEY ELEMENTARY SCHOOL,100,2005,37,False
FRED MEYER #668 - RETAIL MEAT,100,2005,18,False
CARRS #2628 - ORIENT EXPRESS,96,2015,37,False
VILLAGE INN #2,91,2003,81,False
PIZZA OLYMPIA,100,2006,69,False
SCENIC PARK ELEMENTARY SCHOOL,95,2000,38,False
VIKING HALL,100,2007,21,False
NEW SAGAYA'S MIDTOWN MARKET - MEAT,93,2017,22,False
ARBY'S - EAGLE RIVER,91,2005,74,False
PANDA EXPRESS,100,2017,11,False
PEKING WOK,100,2015,271,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,100,2004,34,False
ALPINE DINER & BAKERY,100,2006,61,False
GALLO'S MEXICAN RESTAURANT,97,2005,274,False
ROMANO'S,89,2009,54,False
RED ROBIN RESTAURANT DIMOND,93,2003,61,False
FIORI D'ITALIA,97,2001,39,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,88,2007,34,False
AFC SUSHI @ FRED MEYER 00656,81,2016,51,False
OUTBACK STEAKHOUSE REST.,91,2004,124,False
ANCHORAGE CORRECTIONAL COMPLEX EAST,88,2009,67,False
SIMON & SEAFORTS BAR,93,2000,16,False
BROTHER FRANCIS SHELTER,100,2007,12,False
NORTHSTAR RESIDENTIAL,96,2019,5,False
CARRS #1802 - DELI,89,2009,56,False
LAS MARGARITAS,96,2003,54,False
HOLIDAY STATIONSTORE #606,92,2006,29,False
CHUGACH OPTIONAL ELEMENTARY SCHOOL,100,2004,38,False
AL'S ALASKAN INN,94,2002,30,False
CARRS #2628 - SALAD BAR,100,2009,30,False
AIRPORT HEIGHTS SCHOOL,100,2016,37,False
CARRS #2628 - DELI,95,2009,48,False
CLARK MIDDLE SCHOOL,100,2006,40,False
AFC SUSHI #11 @ FRED MEYER,94,2008,29,False
FIRETAP RESTAURANT & ALEHOUSE,100,2015,23,False
WHALEY CENTER,100,2016,32,False
GALLO'S MEXICAN RESTAURANT,78,2015,274,False
PIZZA OLYMPIA,97,2016,69,False
NORTH STAR ELEMENTARY SCHOOL,100,2005,46,False
KREATIVE KIDS CHILD DEVELOPMENT CENTER,100,2016,6,False
NORTH STAR/CHRIS KYLE PATRIOTS HOSPITAL,95,2005,34,False
COSTCO #63 - PIZZA & DELI,98,2007,37,False
CLUB PARIS,91,2004,50,False
CENTER CAFE,92,2005,90,False
ANCHORAGE CORRECTIONAL FACILITY WEST,99,2006,58,False
WENDY'S #5,98,2003,44,False
ABBOTT LOOP SCHOOL,100,2004,36,False
ESPRESSO EXPRESS,97,2017,31,False
PEANUT FARM - RESTAURANT,83,2006,92,False
SOUTH ANCHORAGE AREA HIGH SCHOOL,95,2015,35,False
WILLIWAW - ROOF BAR,85,2016,9,False
SOUTHSIDE GRILL,97,2016,70,False
AROY-D,95,2017,10,False
ANCHORAGE MARKET,98,2016,32,False
COVENANT HOUSE,90,2016,17,False
VILLAGE INN #3,93,2004,79,False
ORGANIC OASIS HEALTH FOODS,85,2008,96,False
DOWNTOWN SHELL FOOD MART A & W,95,2003,27,False
RAY'S PLACE LLC,95,2003,109,False
CHUGACH OPTIONAL ELEMENTARY SCHOOL,100,2008,38,False
UPPER 1,100,2015,23,False
BEAR TOOTH GRILL,93,2005,75,False
TACO KING IV,91,2017,41,False
PEGGYS RESTAURANT,91,2009,86,False
ANCH HILTON HEALTH CLUB - POOL,100,2016,31,False
CAPTAIN COOK - CROWS NEST BAR,89,2005,17,False
LAKE OTIS ELEMENTARY SCHOOL,100,2016,38,False
WENDY'S #1,95,2016,63,False
LUIGI'S PIZZA,95,2005,117,False
TACO BELL #15248,98,2016,36,False
AUNTIE ANNE'S PRETZELS #AK102,100,2015,24,False
SOUTH ANCHORAGE AREA HIGH SCHOOL,98,2006,35,False
ANCHORAGE COMFORT INN - POOL,100,2003,40,False
CARRS #1807 - SERVICE MEAT,100,2008,27,False
CLARION SUITES - POOL,100,2016,16,False
AURORA SCHOOL,100,2000,42,False
"ALASKA CLUB HOT TUB, THE",100,2000,50,False
DING HOW RESTAURANT,97,2000,196,False
UAA - CUDDY CENTER,94,2009,57,False
DRAGON RESTAURANT,73,2004,191,False
KINCAID GRILL,99,2002,49,False
ROGERS PARK ELEMENTARY SCHOOL,100,2016,38,False
ANCH CHRISTIAN SCHOOL,95,2007,46,False
BLACK BEAR COFFEE COMPANY,94,2004,55,False
CARRS #2628 - GROCERY,96,2003,31,False
WALGREENS,98,2018,42,False
CLUB PARIS,90,2008,50,False
PERK-UP ESPRESSO,89,2009,70,False
EAST HIGH SCHOOL/P & R,100,2008,18,False
ALASKA REGIONAL HOSPITAL,86,2015,40,False
SAMURAI SUSHI,86,2017,119,False
EAGLE RIVER SNACK BAR,97,2002,56,False
FIREWEED CHEVRON TNI - SNACK BAR,100,2002,34,False
O'MALLEY ELEMENTARY SCHOOL,100,2006,37,False
LAHN PAD-THAI RESTAURANT,91,2006,102,False
I.H.O.P.,95,2015,208,False
ZACK'S FAMOUS FROZEN YOGURT,88,2007,29,False
L & L HAWAIIAN BARBECUE,91,2015,55,False
EL DORADO,80,2017,32,False
CARRS #1813 - DELI,100,2017,68,False
BRIGHT BEGINNINGS ELC-EAGLE RIVER,92,2006,69,False
DING HOW RESTAURANT,96,2016,196,False
JUDY'S CAFE,100,2004,55,False
DENNY'S,76,2008,111,False
COSTCO #63 - PIZZA & DELI,97,2006,37,False
MEARS MIDDLE SCHOOL,99,2006,39,False
JALAPENOS MEXICAN RESTAURANT,87,2008,104,False
PEGGYS RESTAURANT,87,2007,86,False
SUBWAY OF ALASKA #7526,100,2005,63,False
DAWG HOUSE CAFE,84,2008,66,False
HOLIDAY STATIONSTORE #607,96,2016,32,False
"OLIVE GARDEN ITALIAN RESTAURANT, THE #4412",88,2017,37,False
PANCHO'S VILLA LOUNGE,93,2006,27,False
ANCH CHRISTIAN SCHOOL,92,2017,46,False
TACO KING #2,96,2004,89,False
EAST ANCHORAGE HIGH SCHOOL,96,2017,53,False
HAMBURGER HAVEN,76,2016,129,False
MILANO'S PIZZA,90,2008,74,False
BURRITO HEAVEN,91,2015,27,False
SO THAI,97,2017,3,False
SEWARD'S FOLLY,87,2017,48,False
HOLY SPIRIT CENTER,95,2004,24,False
CAPTAIN COOK - CROWS NEST BAR,97,2001,17,False
WENDY'S #1,87,2008,63,False
THAI SIAM RESTAURANT,81,2015,56,False
I.H.O.P.,95,2008,208,False
MCDONALD'S,98,2018,646,False
EAGLE RIVER SNACK BAR,92,2001,56,False
GLACIER BREWHOUSE - BAR,94,2017,22,False
STARBUCKS-TICKET COUNTER,95,2007,31,False
DQ GRILL & CHILL,100,2017,14,False
MCDONALD'S,86,2016,646,False
PEKING WOK,73,2009,271,False
KASUUN ELEMENTARY,99,2001,36,False
THAI DELIGHT RESTAURANT,93,2016,14,False
ASIA GARDEN,83,2016,119,False
MCDONALD'S,94,2018,646,False
BRIGHT BEGINNINGS EARLY LEARNING,97,2009,134,False
BIG BOY EXPRESS MARKET,86,2009,133,False
SULLIVAN ARENA SW PORT,100,2007,19,False
BOYS & GIRLS CLUB OF SOUTH CENTRAL ALASKA DBA BOYS & GIRLS CLUB MT. VIEW,100,2005,31,False
PHO VIETNAM #4,89,2016,23,False
PROVIDENCE HOSPITAL KITCHEN,100,2001,42,False
TESORO -BONIFACE SNACK,90,2015,16,False
CAMP FIRE - SCENIC PARK,95,2007,38,False
CARRS #1802 - RETAIL MEAT,100,2006,23,False
PIPER'S RESTAURANT,91,2009,113,False
MULDOON PIZZA,92,2016,63,False
L'AROMA BAKERY & DELI - RESTAURANT,87,2015,161,False
MULDOON PIZZA,95,2001,63,False
BUSH COMPANY #2,93,2015,32,False
SULLIVAN ARENA - NORTH MAIN,93,2008,30,False
UAA - CUDDY CENTER,89,2008,57,False
CAFE AMSTERDAM,96,2016,49,False
"ALASKA CLUB HOT TUB, THE",100,2008,50,False
HOMEWOOD SUITES ANCHORAGE -SPA,100,2016,16,False
PANDA RESTAURANT,89,2016,27,False
AWAIC,97,2009,50,False
HYATT HOUSE ANCHORAGE - POOL,100,2017,6,False
CARRS #1807 - SNACK BAR (STARBUCK),98,2017,22,False
QDOBA RESTAURANT CORP,95,2008,40,False
"HILLCREST CHILDREN'S CTR., INC",88,2017,74,False
PHO GRILL,100,2015,53,False
JEWEL LAKE TASTEE FREEZ,100,2002,65,False
CAPONE'S PIZZA,91,2006,61,False
RED CHAIR CAFE,88,2017,28,False
CARRS #1805 - DELI,91,2006,86,False
ORION SCHOOL,100,2016,38,False
CAMP FIRE - OCEAN VIEW,100,2005,26,False
UNCLE JOE'S PIZZERIA #2,97,2004,36,False
AVIATOR HOTEL ANCHORAGEL MUSIC CAFE - BAR,94,2016,9,False
DRAGON RESTAURANT,84,2007,191,False
MULDOON ELEMENTARY SCHOOL,100,2008,40,False
HOLIDAY STATIONSTORE #630 SNACKBAR,95,2003,30,False
ANCHORAGE MARRIOTT DOWNTOWN - POOL,100,2006,28,False
HANSHEW MIDDLE SCHOOL,100,2008,40,False
VILLA PIZZA,94,2008,68,False
CAROUSEL CHILD CARE CENTER,97,2017,58,False
WILLOW CREST ELEMENTARY SCHOOL,100,2001,37,False
HOLIDAY STATIONSTORE #606,100,2004,29,False
CHILI'S GRILL + BAR,83,2015,19,False
CAMP FIRE - OCEAN VIEW,100,2017,26,False
HOLIDAY STATIONSTORE SNACKBAR #625,91,2006,36,False
GOLDEN DONUTS #2,89,2005,53,False
AIRPORT HEIGHTS SCHOOL,95,2007,37,False
OUTBACK STEAKHOUSE REST.,91,2009,124,False
KOREAN RICE CAKE CO,88,2007,49,False
"BARNES & NOBLE BOOKSELLERS, INC",88,2007,36,False
CROWNE PLAZA - SPA,100,2017,14,False
DARK HORSE COFFEE CO.,100,2008,37,False
ANCH CHRISTIAN SCHOOL,95,2004,46,False
DENNY'S,85,2017,111,False
PROVIDENCE HOSPITAL - HIGHER GROUNDS COFFEE,100,2004,18,False
GALLO'S MEXICAN RESTAURANT,94,2017,274,False
ARIGATO,94,2006,79,False
ROUND TABLE PIZZA,87,2018,14,False
MCGINLEYS PUB,100,2007,9,False
"NEW CENTRAL MARKET PROCESSING, THE",79,2007,98,False
ROGERS PARK ELEMENTARY SCHOOL,100,2007,38,False
ORGANIC OASIS HEALTH FOODS,89,2015,96,False
RAY'S PLACE LLC,88,2015,109,False
SUBWAY OF ALASKA #23397,89,2006,52,False
O'MALLEY ELEMENTARY SCHOOL,100,2003,37,False
UNCLE JOE'S PIZZERIA #4,91,2007,40,False
WESTMARK - SOLSTICE CAFE,91,2004,47,False
AFC SUSHI #18 @ FRED MEYER #18,98,2005,51,False
ANCHORAGE MARKET,97,2008,32,True
ANCHORAGE COMMUNITY YMCA - POOL,100,2009,53,False
ROCHELLE'S ICE CREAM - S,100,2015,17,False
SERVICE HIGH POOL/P & R,100,2009,31,False
PIZZA MAN #1,81,2006,83,False
GWENNIES RESTAURANT,87,2015,126,False
EAGLE RIVER SNACK BAR,94,2006,56,False
GWENNIES RESTAURANT,84,2003,126,False
INLET VIEW ELEMENTARY SCHOOL,99,2007,38,False
SIMON & SEAFORTS BAR,97,2009,16,False
KIDS' CORP - EAST,100,2009,28,False
BOYS & GIRLS CLUB OF ALASKA - C.D.C,96,2006,45,False
SALVATION ARMY - SERENDIPITY,100,2004,26,False
MT VIEW RED APPLE GROCERY,92,2000,42,False
JEWEL LAKE TASTEE FREEZ,100,2004,65,False
BLUES CENTRAL BAR,96,2016,9,False
NATURAL PANTRY INC - MEAT,100,2015,8,False
SWEET PINK PEPPER,79,2004,154,False
COSTCO #63 - PIZZA & DELI,96,2003,37,False
FIORI D'ITALIA,96,2008,39,False
WAREHOUSE DEMO SERVICES #10 -DIMOND COSTCO,100,2016,12,False
MIDDLE WAY CAFE,86,2016,62,False
BENNY'S FOOD WAGON,97,2017,77,False
HOLIDAY STATIONSTORE #630,94,2002,31,False
URBAN SUSHI SPOT,89,2016,36,False
BLUE LINE PUB,88,2018,45,False
HOLIDAY STATION STORE #638,96,2018,30,False
GWENNIES RESTAURANT,90,2007,126,False
CHILDREN'S WORLD BILINGUAL MONTESSORI LLC,100,2015,18,False
SNOW CITY CAFE,100,2004,39,False
WHALEY CENTER,100,2000,32,False
HOLIDAY STATION STORE #601,82,2016,42,False
FRED MEYER RETAIL STORE,98,2003,94,False
CAMP FIRE - GLADYS WOOD,100,2005,32,False
ORIENTAL SHOPPING CENTER -GROCERY,96,2016,21,False
88TH ST PIZZA,94,2016,43,False
BRIGHT BEGINNINGS EARLY LEARNING,91,2006,134,False
PLAYER'S CHOICE BINGO,91,2006,36,False
SUBWAY OF ALASKA #15777,100,2001,70,False
DAWG HOUSE CAFE,88,2005,66,False
CAPONE'S PIZZA,93,2005,61,False
ANCHORAGE RESCUE MISSION,89,2002,59,False
"ALASKA CLUB SOUTH, THE - SPA",100,2007,55,False
GOLDENVIEW MIDDLE SCHOOL,100,2016,38,False
BRANDIES,94,2007,34,False
SOUTH CENTRAL EMPLOYEE FAMILY CENTE,100,2017,32,False
FRED MEYER  DELI #668,94,2008,52,False
ASIAN KITCHEN - NORTHWOOD,95,2006,51,False
"ICE CREAM SHOP, THE",100,2009,18,False
STEAMDOT -WILLIWAW,95,2017,3,False
CARRS #2628 - SALAD BAR,90,2004,30,False
CAMP FIRE - CHUGIAK,100,2005,30,False
CROWNE PLAZA - POOL,100,2017,14,False
CHILI'S GRILL + BAR,90,2016,19,False
LAHN PAD-THAI RESTAURANT,91,2006,102,False
KALADI BROTHERS COFFEE - DOWNSTAIRS,90,2007,30,False
JAVA HUT,99,2016,48,False
VILLAGE INN #1,95,2004,66,False
VILLA PIZZA,94,2016,68,False
LITTLE ITALY,93,2006,66,False
CARRS #1817 - DELI,95,2009,72,False
MILLENIUM HOTEL - FANCY MOOSE BAR,92,2008,47,False
PROVIDENCE ER COFFEE COURT,94,2006,16,False
PEANUT FARM SPORTS BAR & GRILL,92,2008,50,False
CAROUSEL CHILD CARE CENTER,91,2002,58,False
XALOS BURRITO EXPRESS,95,2017,11,False
PEKING WOK,91,2009,271,False
HOLIDAY STATIONSTORE #614 SNACK,92,2004,57,False
NAPOLI'S PIZZA,77,2008,77,False
HULA HANDS RESTAURANT,86,2009,181,False
PHO & THAI CUISINE,77,2016,49,False
ORION SCHOOL,100,2004,38,False
NEW ASIAN MARKET,94,2016,24,False
MOOSE'S TOOTH PUB & PIZZERIA,100,2001,60,False
WAL-MART #2188 - GROCERY,94,2016,27,False
BEAR TOOTH GRILL,94,2004,75,False
COSTCO #63 - PIZZA & DELI,100,2007,37,False
YOGURT LOUNGE,93,2017,19,False
HOMEWOOD SUITES ANCHORAGE,100,2017,13,False
KRINERS DINER,87,2015,53,False
CARRS #2628 - BAKERY,99,2017,29,False
TRAILSIDE ELEMENTARY SCHOOL,100,2017,38,False
JOY CHILD DEVELOPMENT CENTER,92,2008,38,False
HOLIDAY STATIONSTORE #614 SNACK,100,2001,57,False
MULDOON ELEMENTARY SCHOOL,100,2007,40,False
CENTURY THEATRE,100,2017,31,False
PHO & THAI CUISINE,75,2016,49,False
NEW SAGAYA CITY MARKET - MEAT,94,2007,21,False
BONIFACE CHEVRON - SNACK BAR,100,2000,26,False
KOBE TEPPAYAKI HOUSE,87,2015,151,False
CARRS #1807 - SERVICE MEAT,99,2006,27,False
AFC SUSHI #668 @ FRED MEYER,94,2017,26,False
ASIA GARDEN,87,2016,119,False
ANCHORAGE COMMUNITY YMCA - POOL,100,2015,53,False
CARRS #1802 - DELI,90,2004,56,False
ANCHORAGE COMFORT INN - POOL,100,2005,40,False
LAKE HOOD ELEMENTARY,100,2000,36,False
ORSO,89,2009,39,False
LOS ARCOS RESTAURANT,82,2006,79,False
HOLY SPIRIT CENTER,100,2016,24,False
CAROUSEL CHILD CARE CENTER,89,2008,58,False
KINLEY'S RESTAURANT & BAR INC,84,2005,71,False
KINLEY'S RESTAURANT & BAR INC,95,2015,71,False
CENTRER LE POINT CAFE,100,2006,27,False
BONIFACE CHEVRON FOOD MART,99,2017,23,False
LAHN PAD-THAI RESTAURANT,95,2000,102,False
PEKING WOK,72,2009,271,False
DON JOSE'S MEXICAN RESTAURANT,79,2015,140,False
CARRS #2628 - ORIENT EXPRESS,100,2003,37,False
CHILD'S EARLY LEARNING CENTER,96,2017,29,False
"OFFICE CAFE, THE",94,2016,10,False
CAFE AMSTERDAM,85,2005,49,False
PANDA EXPRESS #2579,97,2016,19,False
CARRS #1805 - ORIENT EXPRESS,88,2009,75,False
EAGLE RIVER SNACK BAR,94,2017,56,False
LIONS DEN LOUNGE,88,2016,33,False
HOLIDAY STATIONSTORE  #632,94,2002,30,False
SUITE 100 BAR,100,2009,17,False
HOLIDAY STATIONSTORE #628,97,2016,41,False
SNOW CITY CAFE,92,2005,39,False
HOST COMMISSARY,93,2004,48,False
